address,domain,extracted_date,food_category,food_types,link,opinions,   in_pric    ,max_price,rating,restaurant_name
"Providencia 4, Ciudad de M̩xico 03103 M̩xico",www.tripadvisor.com.mx,08/09/22 18:17,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d20056321-Reviews-El_Peladito-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,,,,El Peladito
"Calle Zempoala 15 Narvarte Oriente, Ciudad de M̩xico 03023 M̩xico",www.tripadvisor.com.mx,08/09/22 18:17,"Mariscos, Internacional, Mediterr��nea, Parrilla, Sopas","Almuerzo, Cena, Abierto hasta tarde, Bebidas",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d15529872-Reviews-Humor_Negro-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,$60,$200,,Humor Negro
"Tonal�� 204, Roma Sur, Ciudad de M̩xico 06760 M̩xico",www.tripadvisor.com.mx,08/09/22 18:17,Pizzer�_a,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d21342241-Reviews-Pizzeria_La_Antigua_Grecia-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,$150,$250,,Pizzeria La Antigua Grecia
"Moneda 8, Ciudad de M̩xico 06060 M̩xico",www.tripadvisor.com.mx,08/09/22 18:17,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d8483019-Reviews-El_Antojo-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,$80,$200,,El Antojo
"Plaza La Hacienda, Av. Divisi�_n Del Nte. 4344 - 16, Ciudad de M̩xico 14300 M̩xico",www.tripadvisor.com.mx,08/09/22 18:17,"Almuerzo, Cena",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d23554067-Reviews-Wreen_Terraza_Coapa-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,"Co    i  a r    pi  a, Co          or    s",,,Wreen Terraza Coapa
"Av. Tepetlapa 2041 Col.Residencial Cafetales, Ciudad de M̩xico 04919 M̩xico",www.tripadvisor.com.mx,08/09/22 18:17,"Mexicana, Estadounidense",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d13530918-Reviews-Lorenzillo_burger_s-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,$40,$160,,Lorenzillo burger�۪s
"Avenida de Las Torres 151 Colonia Arboledas del Sur, Ciudad de M̩xico 14376 M̩xico",www.tripadvisor.com.mx,08/09/22 18:17,Comida r��pida,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d12186498-Reviews-Little_Manhattan_Restaurant-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,$40,$402,,Little Manhattan Restaurant
"Forum Buenavista, Ciudad de M̩xico 06350 M̩xico",www.tripadvisor.com.mx,08/09/22 18:17,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d14758460-Reviews-Gino_s_Ristorante-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,Italiana,,,Gino's Ristorante
"Hermenegildo Galeana #354, Ciudad de M̩xico 16090 M̩xico",www.tripadvisor.com.mx,08/09/22 18:17,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d12546681-Reviews-Juanito_s-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,,,,Juanito's
"Violeta 130 Barrio Xaltocan Xochimilco 130, Ciudad de M̩xico 16090 M̩xico",www.tripadvisor.com.mx,08/09/22 18:17,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d24068615-Reviews-La_Senora_Michel_Xochimilco-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,       xicana,,,La Se̱ora Michel Xochimilco
"Venustiano Carranza 57 - A Among the streets Galeana and Noria, Ciudad de M̩xico 55660 M̩xico",www.tripadvisor.com.mx,08/09/22 18:17,Mexicana,"Cena, Brunch, Almuerzo",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d7711662-Reviews-Pueblito_Mio-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,"$1,004","$2,009",,Pueblito Mio
"Avenida Transmisiones 5 Amsa, Ciudad de M̩xico 14380 M̩xico",www.tripadvisor.com.mx,08/09/22 18:17,"Mexicana, Comida de calle",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d12341037-Reviews-Lindo_Hermoso-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,$100,$200,,Lindo Hermoso
"Rio Becerra #139, San Pedro de los Pinos, Ciudad de M̩xico 03810 M̩xico",www.tripadvisor.com.mx,08/09/22 18:17,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d20114057-Reviews-Garabatos_Napoles-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,"       xicana, Caf  �, Int    rnacional",,,Garabatos N��poles
"Av. Paseo de las Lilas #92 Kiosco A-1, Col. Bosques de las Lomas, Ciudad de M̩xico 05120 M̩xico",www.tripadvisor.com.mx,08/09/22 18:17,"Desayuno, Almuerzo, Cena, Bebidas",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d20114010-Reviews-Garabatos_Lilas-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,"       xicana, Caf  �, Int    rnacional",,,Garabatos Lilas
"Avenida Renato Leduc 174 Local 1, Ciudad de M̩xico 14050 M̩xico",www.tripadvisor.com.mx,08/09/22 18:17,"Almuerzo, Cena",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d23912964-Reviews-Manchego_Tinto-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,"Pizz    r  _a,     spa  �ola, Fu    nt            so  a, Sopas,        Ca    pania,       l sur italiano",,,Manchego Tinto
"Manuel E. Izaguirre 23, Ciudad de M̩xico 53100 M̩xico",www.tripadvisor.com.mx,08/09/22 18:17,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d17637664-Reviews-Cafeico-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,,,,Cafeico
"Pedro Romero de Terreros 1353, Ciudad de M̩xico 03020 M̩xico",www.tripadvisor.com.mx,08/09/22 18:17,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d19746593-Reviews-Bacon_Bar-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,"   sta  ouni      ns    , C    rv    c    r  _a, Cont             n    a,  , R    staurant    s c    rv    c    ros",,,Bacon Bar
"Carretera Progreso Industrial No. 3, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 18:17,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d17637694-Reviews-La_Casa_de_las_Catrinas-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,,,,La Casa de las Catrinas
"Calle Versalles 78 Local 1, Ciudad de M̩xico 06600 M̩xico",www.tripadvisor.com.mx,08/09/22 18:17,"Neerlandesa, Caf̩, Europea, De Europa Central",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d20209583-Reviews-Holland_Wafels-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,$50,$150,,Holland Wafels
"Guanabana 201, Nueva Santa Mar�_a, Azcapotzalco, Ciudad de M̩xico 02800 M̩xico",www.tripadvisor.com.mx,08/09/22 18:17,"Almuerzo, Cena",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d24890380-Reviews-Hana_Hou-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,"Hawaiana, Fusi  _n japon    sa",,,Hana Hou
"Calle Sevilla 106 Local A portales, Ciudad de M̩xico 03303 M̩xico",www.tripadvisor.com.mx,08/09/22 18:17,"Mexicana, Caf̩",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d20106803-Reviews-Lyzzac_Cafe-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,$25,$55,,Lyzzac Caf̩
"Calle Bosque De Arraya S/N Mz 5 Lt 1, Ciudad de M̩xico 01780 M̩xico",www.tripadvisor.com.mx,08/09/22 18:17,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d17175072-Reviews-La_Cerveceria_de_Barrio_Zona_Esmeralda-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,,,,La Cerveceria de Barrio (Zona Esmeralda)
"Prol. Canal de Miramontes 2053, Ciudad de M̩xico 14380 M̩xico",www.tripadvisor.com.mx,08/09/22 18:17,"China, Estadounidense, Comida r��pida",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d20981417-Reviews-Panda_Express-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,$50,$150,,Panda Express
"Eje 1 Nte. 259 Forum Buenavista, Ciudad de M̩xico 06350 M̩xico",www.tripadvisor.com.mx,08/09/22 18:17,"China, Estadounidense, Comida r��pida",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d20981428-Reviews-Panda_Express_Forum_Buenavista-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,$50,$150,,Panda Express
"Aquiles Serd��n, 311, Ciudad de M̩xico 02160 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,"Almuerzo, Cena",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d23818339-Reviews-Tzukan_burritos-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,       xicana,,,Tzukan.burritos
"Francisco Moraz��n 98, colonia La Pradera Entre Volc��n Ajusco y Volc��n Malinche, Ciudad de M̩xico 07500 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d19284087-Reviews-IliaDa-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,Caf  �,,,IliaDa
"Calle Playa Hornitos 31 Militar Marte, Ciudad de M̩xico 08830 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,Mexicana,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d17843870-Reviews-La_PIBIL_Marte-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,$50,$100,,La PIBIL Marte
Ciudad de M̩xico M̩xico,www.tripadvisor.com.mx,08/09/22 18:18,Cena,"Reservaciones, Wi-Fi gratis",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d24023899-Reviews-Alfredo_of_Mexico_City-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,       xicana,,,Alfredo of Mexico City
"Avenida Universidad 381 Narvarte Poniente, Ciudad de M̩xico 03020 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d23399168-Reviews-La_Sinaloense_Parrilla_mar_y_tierra-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,,,,La Sinaloense. Parrilla mar y tierra
"Juana de Arco Moderna, Ciudad de M̩xico 03510 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d19798606-Reviews-Cafe_Son_La_Moderna-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,,,,Caf̩ Son La Moderna
"Extremadura Insurgentes, 03740 Ciudad de Mexico, CDMX Calle Luis Carracci 154, Ciudad de M̩xico 03740 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,"Espa̱ola, Bar de vinos",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d19078509-Reviews-Oh_Madrid_Insurgentes-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,$160,$350,,Oh Madrid! Insurgentes
"Av. Viaducto Rio De La Piedad 515 , Col. Granjas, Ciudad de M̩xico 08400 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d24126679-Reviews-Los_Canarios-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,Int    rnacional,,,Los Canarios
"Avenida Primero de Mayo # 194 local a Entre calle 8 y calle 10, Ciudad de M̩xico 03800 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,Mexicana,"Desayuno, Almuerzo, Bebidas",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d12526417-Reviews-Bolon_bolon-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,$65,$140,,Bolon bolon
"Col. Pedregal de Santo Domingo, Ciudad de M̩xico 04369 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d12700470-Reviews-Taqueria_Las_Munecas-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,       xicana,,,"Taqueria ""Las Munecas"""
"Lateral Autopista M̩xico-Toluca, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,"Japonesa, Sushi",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d13523465-Reviews-Sushi_Itto_Zentrica-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,$180,$320,,Sushi Itto Zentrica
"Patricio Sanz Del Valle Sur, Ciudad de M̩xico 03200 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d23193689-Reviews-Restaurante_El_Yucawach-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,       xicana,,,Restaurante El Yucawach
"Calle Pedernal 6229 Tres Estrellas, Ciudad de M̩xico 07820 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d12803422-Reviews-Vegetamal-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,       xicana,,,Vegetamal
"Montecito 38 N��poles, Ciudad de M̩xico 03810 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,"Desayuno, Almuerzo, Cena, Brunch, Bebidas",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d19850293-Reviews-Los_7_Pecaos-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,$150,$210,,Los 7 Pecaos
"Morelos 152, Ciudad de M̩xico 12000 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,"Almuerzo, Cena",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d21393410-Reviews-Marisqueria_La_Mojarra_Feliz-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,   ariscos,,,Marisquer�_a La Mojarra Feliz
"Calz. Azcapotzalco La Villa 1283, Ciudad de M̩xico 07300 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d15683956-Reviews-Taqueria_El_Paisa-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,       xicana,,,Taqueria El Paisa
"Calle San Luis Potosi 181, Ciudad de M̩xico 01070 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d13112136-Reviews-Ina_s_Antojitos_Venezolanos-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,"V    n    zolana, Su  a        ricana",,,Ina's Antojitos Venezolanos
"Av. Guadalupe I. Ram�_rez 6336, Ciudad de M̩xico 16629 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d22730869-Reviews-Montenegro-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,"  , Caf  �,     urop    a,  , R    staurant    s c    rv    c    ros",,,Montenegro
"Eje Vial Eje 1 Poniente (Avenida Cuauhtemoc) 496 Entre Calle Ermita Y Esperanza, Ciudad de M̩xico 03020 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,"Mexicana, Estadounidense, Internacional, Argentina, Sudamericana, Colombiana",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d11877684-Reviews-Parque_Bistro_Delta-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,$30,$600,,Parque Bistro Delta
"Calle Calzada de los Tenorios 300 Tlalpan, Ciudad de M̩xico 14330 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d11929183-Reviews-Arracheras_y_Mucho_Mas-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,,,,Arracheras y Mucho Mas
"Los Girasoles, Coyoacan Avenida Canal de Miramontes Lt.19b 2960, Ciudad de M̩xico 04200 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,"Cervecer�_a, Comida r��pida, Pub",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d15118833-Reviews-The_Beer_Company_Miramontes-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,$60,$300,,The Beer Company Miramontes
"Canal de Miramontes 2029, Ciudad de M̩xico 04200 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d20056854-Reviews-El_Medio_y_Medio-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,,,,El Medio y Medio
"Pedro Baranda 4, Ciudad de M̩xico 06030 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d23708904-Reviews-Mariscos_El_Capitan-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,,,,Mariscos El Capitan
"Yucatan 3 Col. Hipodromo Condesa, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d7197754-Reviews-El_marinero_octopus_bar-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,   ariscos,,,El marinero octopus bar
"Centro-́rea 6 Cuauht̩moc, CDMX Mexico, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d13833143-Reviews-Tonio-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,       xicana,,,Tonio
"Avenida Insurgentes sur 729 Colonia N��poles, Ciudad de M̩xico 03810 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,"Francesa, Mexicana",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d17536682-Reviews-Horno_Urbano-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,$12,$39,,Horno Urbano
"Calle Filomeno Mata # 18 Centro Hist�_rico, Loc. G, Ciudad de M̩xico 06000 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d20262871-Reviews-Pizza_N_Love-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,Pizz    r  _a,,,Pizza N Love
"Av.guadalupe I.ram�_rez #6336,san Juan, Xochimilco A  Un Costado Del Embarcadero Fernando Celada, Ciudad de M̩xico 16000 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d23143349-Reviews-Montenegro_Gastrobar-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,"C    rv    c    r  _a,   , Caf  �,  ",,,Montenegro Gastrobar
"Paseos Del Sur, Ciudad de M̩xico 16010 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,Mediterr��nea,"Almuerzo, Cena",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d4883264-Reviews-Caire_s_Pizza-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,$350,$450,,Caire's Pizza
"Viaducto Rio de La Piedad 164, Ciudad de M̩xico 15800 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,"Francesa, Caf̩",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d15273693-Reviews-Bonis-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,$150,$250,,Bonis
"San Martin Xochinahuac, 02120 Ciudad de Mexico, CDMX Avenida El Rosario 22, Ciudad de M̩xico 02120 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d15530895-Reviews-Barbacoa_el_Calandrio-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,       xicana,,,Barbacoa el Calandrio
"Calle Queretaro 225, Mercado Roma, Ciudad de M̩xico 06700 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,"Italiana, Comida de calle",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d13987825-Reviews-Porkit_Roma-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,$100,$250,,Porkit Roma
"Calle Miguel Angel de Quevedo 353, Ciudad de M̩xico 04310 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,"Italiana, Comida de calle",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d13987820-Reviews-Porkit_Coyoacan-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,$100,$250,,Porkit Coyoacan
"Avenida Nuevo Le�_n 92 Planta Alta, Ciudad de M̩xico 06100 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d23863868-Reviews-Savu_Condesa-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,"  ,  ",,,Sav̼ Condesa
"Dr. Liceaga 167 Esq Dr. Lucio, Col. Doctores, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d15065020-Reviews-La_Cuchilla-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,       xicana,,,La Cuchilla
"Calle Berruguete 16, Ciudad de M̩xico 03700 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d11670188-Reviews-La_Fonda_Italiana-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,"Al    u    rzo, C    na",,,La Fonda Italiana
"Calle Sierra Mojada 345D, Ciudad de M̩xico 11000 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d23706456-Reviews-Levadura_Reposteria-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,,,,Levadura Reposter�_a
"Calle Alfonso Herrera 92 - A, Ciudad de M̩xico 06470 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d23706473-Reviews-Pizzas_Bang_Bang-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,,,,Pizzas Bang Bang
"Lomas Plaza Local 1, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d9561303-Reviews-Stracciatella-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,$35,$60,,Stracciatella
"Avenida Tamaulipas 98, Ciudad de M̩xico 06100 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d20105917-Reviews-Mr_Sushi_Tamaulips-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,       xicana,,,Mr Sushi Tamaulips
"Avenida Presidente Plutarco Elias Calles 1333, Ciudad de M̩xico 03500 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d16711110-Reviews-Tacochina-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,       xicana,,,Tacochina
"Acuario 6, Colonia El Prado, Iztapalapa Esquina Eje 8, Ciudad de M̩xico 09410 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,"Almuerzo, Cena",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d23791174-Reviews-Parrilla_El_Bolla-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,"       xicana, Pa illa  a, Pa illa,             , Arg    ntina, Su  a        ricana",,,Parrilla El Bolla
"Calle La Fama 12, Ciudad de M̩xico 14410 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d10538707-Reviews-Calientito-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,      licat    ss    n,,,Calientito
"Avenida Presidente Masaryk 393, Ciudad de M̩xico 11540 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,Internacional,Reservaciones,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d1074340-Reviews-SUITE-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,$502,"$2,009",,SUITE
"Atlixco 168 colonia Condesa, Ciudad de M̩xico 06140 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d15836814-Reviews-Antull_taberna-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,   spa  �ola,,,Antull taberna
"Av De Las Fuentes 549, Ciudad de M̩xico 01900 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,"Almuerzo, Cena","Entrega a domicilio, Comida para llevar, Reservaciones, Asientos al aire libre, Estacionamiento para clientes, Sillitas altas disponibles, Acceso para silla de ruedas, Sirve alcohol, Bar completo, Wi-Fi gratis, Acepta tarjetas de cr̩dito, Estilo familiar",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d24838346-Reviews-Alesia_Mediterraneo-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,                 n    a,,,Alesia Mediterr��neo
"Jalapa 145 - C, Roma Norte, Ciudad de M̩xico 06700 M̩xico",www.tripadvisor.com.mx,08/09/22 18:18,"Almuerzo, Cena",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d23963945-Reviews-Con_Vista_Al_Mar-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,"       xicana,     ariscos",,,Con Vista Al Mar
